,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,MEDHHINC15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017
3026,WV,Ohio,54069,0,1,0.11089822407272391,0.4571523830438254,1.845086738654141,0.3196911968263972,1.149090209084397,3.5232042155630663,-0.8029757087117327,-0.07934466993816328,-0.3236630762211993,1.873310785404902,0.17456751480736146,0.23219896931348136,-0.41420772072053413,0.5118511811411353,-0.03382467162662319,1.5327964324435437,0.20433233827812733,-0.11876684116057674,-0.3073853520908726,0.6773084204839309,0.11956792108784989,-0.6178536537280597,-0.3507832173043929,-0.1867569658412077,-0.16304374452966952,0.11577684566068398,-0.06687148112389574,-0.2097083755631341,-1.2924011365633203,-1.2311267638099572,0.2502799105348158
1022,KY,Daviess,21059,0,1,0.16078909953452314,-0.10094396548886321,0.5709679032851273,-0.15572068248145457,1.3385201318966957,1.7448105001499934,2.026267820413155,0.6862794816146721,0.08483969428008249,0.7318674859192984,-0.3864347606455591,0.9707847212085802,-0.04870910630803756,-0.205144359582559,-0.5221215664192124,0.44262607678147037,-0.14970429270471416,0.13646253383662574,0.6668047237039976,0.8943653115205754,0.41630936251453876,0.3935137683746122,-0.21100348828454318,0.008288817600535302,-0.16304374452966952,-0.33811610662503927,-0.46731128952320167,-0.7226220375850887,0.8504372691229323,0.9495297893773837,0.8338153907586141
2963,WA,Franklin,53021,0,1,-0.6475181762250007,0.8595240779061045,-0.10783157303107661,0.5873854534522379,-1.604529274199582,-1.4237776602117191,-0.5590467095538687,-0.039872722762109215,-0.7736595096044067,-1.2506392973977998,-0.0014723368465609944,-0.3200705651576604,-0.8284673725801769,0.2935159629612779,-0.5716253235646693,-0.10205500537160662,-0.6063914659118519,3.5067084070470447,3.7362442730792855,0.39819060651450255,-0.09889350388481699,-0.343330394593597,-0.1022859212691047,0.7792418893864534,-0.16304374452966952,0.05203867983693403,-0.02821456648734021,-0.6131785475395805,-0.9276626845316174,-0.9466933003507391,0.7763221288609702
1860,NY,Oneida,36065,0,1,0.2395779431000951,0.5256102025413727,0.559132001186814,0.5697257659494588,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,0.2913983701334389,-0.04296732584098366,-0.5501701004766453,0.12507508336990406,-0.3970154056220385,0.20674581837311093,0.2400579616607599,0.2951171885962168,0.4484782046701241,0.6050480247601688,-0.22713304474347745,0.7833969658992734,0.2704600227838277,-0.09971910066898947,-0.16304374452966952,-0.3532372762453725,-0.5343339072038559,-0.19979563669882727,2.3093910772497424,1.4235855618094144,1.3935844833487734
682,IL,Stark,17175,0,1,0.5011558060854453,-1.6449778240775799,0.5618809615241893,-0.5879570908421773,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.2877248421368491,-0.813096324736329,-0.16697404380149367,1.680047516665071,-0.19170078608827654,-1.9022489163515892,-0.72720038765191,-4.626079245392598e-05,-1.1520433723046233,-1.2886414430633948,-1.22503216606846,-0.9274762588447475,-0.5526872703330646,0.11832087226941398,-0.16304374452966952,0.35468928213232204,0.0872372020524966,0.4188170003140536,-0.836478071523692,-1.0415044548371448,-1.1212870307848926
2881,VA,New Kent,51127,0,1,-0.8084150544623788,-0.6843248560848455,-1.1787759971643492,-1.1404129635498532,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,-0.46771495460510226,-0.813096324736329,0.0735331563918073,-0.10541497189014266,-0.40009693092108795,-0.3560338596103921,0.056907050451083324,-4.626079245392598e-05,-0.8066593685138785,-1.777769847246164,-1.485975737745871,-0.30031087828883835,-1.4845521304653955,2.485669839497776,-0.16304374452966952,-1.1815251357640624,-1.0371096866568985,-0.4267531576187737,-1.3835857495712456,-1.4207490727827694,-0.19355280537340733
1908,NC,Chatham,37037,0,1,-0.801230976875326,-0.5326017491429677,0.12553273779503596,-0.8179405872501222,-0.8670933321220885,-0.08007997482388739,0.14209485531761087,0.25234707359107356,-0.5029476428768425,0.07103189148026672,-0.2666510044576674,0.46232129401982475,-0.3570111816803915,-0.5479473164387072,0.06702211408331306,-0.27230564159849824,-0.3327050106709371,0.16380559839945372,-0.2732144707037861,0.6287346534001781,0.21639709398454893,0.20588414207622546,-0.7235291613573253,0.8289546793545856,-0.16304374452966952,-0.9335765389755483,-0.7489352080812758,0.11700995786437147,-0.19818578046821228,0.0014182445133223637,0.6061418838748054
2514,TN,Union,47173,0,1,-0.19972428416343407,-0.019479602971246856,0.8511651007984401,1.0799854601792636,0.08376880334979642,0.9211782717574493,0.6203914470655529,-0.27678334340326693,-0.37922574745114135,0.28129776243813953,-0.8864648463902722,-0.813096324736329,-0.07804995573719523,-0.7386764743206182,-0.607538895230988,-1.3950176972604387,-0.909090126920295,-4.626079245392598e-05,1.2093876730682234,-0.22891444016401202,0.24585809065422484,-0.9274762588447475,1.1867938019139528,-0.9508279738693226,-0.16304374452966952,-1.0778595425881206,-0.9496990860898399,0.8285782694931794,0.02977575205160186,0.5702851714317597,-0.26666011548615476
2854,VA,Giles,51071,0,1,1.194382796605546,-0.48407703171050087,-1.1787759971643492,-0.35265547393927776,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,0.24100080939464869,1.8236902533809696,1.1539788185519166,-0.7386764743206182,0.7464215163420538,-0.3618022963512802,-0.21961839054853632,-1.093226213095393,-0.9830656878476456,-1.777769847246164,-1.485975737745871,-0.9274762588447475,-0.8788399713793804,-0.1533991979798552,-0.16304374452966952,-1.1362579009485239,-0.998537846270133,0.3165039517481055,-1.3835857495712456,-1.4207490727827694,-0.36310485960882716
1507,MO,Clinton,29049,0,1,-0.9246323597230094,-1.4250458786195097,-0.15109649974517977,-0.7082850720952683,-0.158741697298832,-0.03502070268593648,-0.25175827150939184,-0.4555872821407726,-0.6306698914362612,0.19118381774190865,-0.6766585435422787,-0.813096324736329,-0.5163195967235467,-0.0899919817602669,-0.12009138703084475,-0.7935381609550193,0.0057844855221236245,-1.6591156694777576,-0.9775611256200364,-0.4174991404432729,-0.18226355941537895,-0.2850363583046151,-0.9099021333837913,0.89332221685404,-0.16304374452966952,-0.7987640988869877,-0.6663031245061765,-0.3752806172631454,1.990244931722003,1.4235855618094144,-0.22937132933598153
2834,VA,Buckingham,51029,0,1,-0.04049086495596033,-0.4603532428963042,-1.1787759971643492,0.3008775864852123,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,-0.5851321137637348,-0.813096324736329,0.9301377793814807,-0.7386764743206182,-0.5360274131272794,-1.5210425559875715,-1.0572935824947598,-4.626079245392598e-05,-0.5061022440116404,-1.777769847246164,-1.485975737745871,-0.9274762588447475,0.6121438048323489,-0.39249018947153935,-0.16304374452966952,-0.7506681116767859,-0.502838130080256,1.2382681120902914,-1.3835857495712456,-1.4207490727827694,-0.35408719343915196
241,CA,Ventura,6111,0,1,-1.1092791530351087,0.5482743470309477,-0.7862202294986714,-0.51565335881134,-1.1859218711973214,-0.263739188423641,-1.152974950899336,1.4471748589306757,0.2843466346836641,-2.0316268180984745,-0.2202977442849391,-0.4991898105140712,-1.195200407588104,0.21581885136678444,-0.39459878801609644,0.5200061824813395,-0.13557596379799255,0.1743736994383653,0.36277769590510744,1.9737426901434705,0.7951535528994114,0.49823240068886643,-0.9875575383948189,2.482674117626732,-0.16304374452966952,-0.3684425405922307,-0.642006644747123,-0.8037107394027347,-0.7452934585157667,-0.9466933003507391,2.269382118395093
1318,MN,Benton,27009,0,1,-0.7664876446518649,-0.6445399252880284,-1.5015477150443952,-0.648134916714177,0.7141379137535546,-0.4090692622419256,0.6839579637820087,-0.36730370110500327,0.5318445400705248,-1.040373426439926,-0.5414743934406293,-0.813096324736329,-0.3751742417221797,0.6110239641599672,-0.2188833960622364,-0.4192646090839267,-0.47442180144527685,0.4795584680040461,0.2147512733454663,-0.3495597508373755,-0.4952227910268437,0.4092312243787216,-0.7545913233617362,0.31506693028661426,-0.16304374452966952,-0.36998269352167457,-0.466153930024456,-0.29090587590513733,-1.5203626690831344,-1.325937918296363,0.21595472546607386
2821,VA,Albemarle,51003,0,1,-1.15651297738354,-0.2803777407521992,-1.1787759971643492,-2.4079981883981437e-05,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,-0.30195392172654967,0.44215481100682136,-0.3514468398958231,0.012175839135482674,-0.7623521561850939,-0.1300274594819385,-0.12560078818993634,-1.7429627855591245,-0.5324226740571519,-1.777769847246164,-1.485975737745871,1.0555219367893258,-1.049681862403641,1.8355981934812733,-0.16304374452966952,-0.39153978374664256,-0.5988915939024662,-0.5325890153065452,-1.3835857495712456,-1.4207490727827694,0.8810566208320875
1731,NE,Saunders,31155,0,1,-0.9403825562141126,-1.5089665270965673,-1.1781349175457259,-1.0987703005027052,1.394617398566654,-0.6696035919456333,-0.8424873571158008,-0.4720345153081039,1.9030351561029066,0.28129776243813953,0.19340855158914896,-0.813096324736329,0.2331866409429993,1.164275798748585,-0.39892976403129843,-0.6632147595525781,0.14318319808767754,-4.626079245392598e-05,-1.073891314205757,-0.9974689452537671,-0.6626461632293009,-0.9274762588447475,-1.1583994294190794,1.0042448915386344,-0.16304374452966952,-0.27495773740043145,-0.5716256191946457,-0.5504412990085067,0.7136603496110443,0.4754740169453531,-0.21316222321231268
3054,WI,Calumet,55015,0,1,-1.6157462047521047,0.7155945818212683,-0.302443839591341,-1.285489611412518,-0.6469247008568839,-1.0354714759409618,0.3623788328770172,-1.1937804224093664,-1.0035753798987668,0.04099390991485569,-0.4753861483888823,0.980629740846856,-0.9633668658083954,-0.47043816795853294,-0.19207390205893685,-0.4613613521403708,-0.4800493245348896,-0.31652074971646044,-0.24612648124575776,-0.9786945836909038,-1.3237886551554254,0.4008041103983747,-1.562207535476423,1.8360030207611442,-0.16304374452966952,0.10151677871781024,-0.5202877025537963,-0.5812294103898754,0.9416218821308584,1.0443409438637905,0.3675095217750147
773,IN,Sullivan,18153,0,1,-0.2670604412568941,-0.8496747205917721,-0.8875214941136795,-0.59596949337361,0.5520622727177146,-0.4714754063961535,-0.03926984501679655,0.0422367429076174,-0.09540507180807088,0.5216016149614255,-0.4584047605155113,-0.813096324736329,-0.6888936859230292,-0.0964669474809694,-0.3884129474369345,-0.1773806671510575,-0.09286562972560092,-4.626079245392598e-05,-0.4160574339951209,-0.05524471061716812,-0.23913981666232653,-0.9274762588447475,0.021962726748539246,-0.298165433261647,-0.16304374452966952,-0.9331284859773897,-0.828085798310769,-0.21287971316741536,-0.7452934585157667,-0.3778263734323017,-0.22313782329832896
1469,MS,Tate,28137,0,1,0.06760911698717646,-0.0011534930372095204,1.6137921827669466,-0.0540557080579652,1.1390375930005951,1.2235940377199268,1.0186877281963946,1.638241938016803,0.6134336584465845,1.6330069328816161,-0.9631114705049288,0.7633179640823122,-0.3284446568883425,-0.7386764743206182,-2.0056044830359323e-05,0.6303994507520176,-0.992875319358789,-4.626079245392598e-05,-0.00017685168429972155,1.3891592060994389,1.0408815863166248,-0.46053308821574074,0.45683299481029377,-0.42471444094925365,-0.16304374452966952,0.269706096507486,0.7842026661206607,-0.12900895105316754,-0.01581655445236081,-0.2830152189458959,-0.011634309264637792
236,CA,Sutter,6101,0,1,-0.06782970749029685,0.9935291839589452,-0.7862202294986714,0.18258539295252224,-1.1859218711973214,-0.263739188423641,-1.152974950899336,1.4471748589306757,0.2843466346836641,-2.0316268180984745,-0.1168289127070693,0.11400084796656686,-0.5883945195337132,0.6477249008765523,-0.43834059823015625,0.0949790654014014,-0.37679659130596865,1.695542612601278,1.5346258992598565,1.9737426901434705,0.7951535528994114,0.17096783709938948,0.1928046177728001,0.17718275876262576,-0.16304374452966952,0.5230317228149555,0.2602649729399021,-0.6154924282886283,-0.7452934585157667,-0.9466933003507391,0.8084548804164301
769,IN,Shelby,18145,0,1,-0.9535444268367526,-0.05867517321206179,-0.8875214941136795,-0.5067320545823683,0.5520622727177146,-0.4714754063961535,-0.03926984501679655,0.0422367429076174,-0.09540507180807088,0.5216016149614255,-0.604452495073048,0.19367381783887205,-0.470979079558193,-0.7386764743206182,-0.8020604196280303,0.009299124364434244,-0.25186410643066337,-4.626079245392598e-05,1.8547376653845644,-0.05524471061716812,-0.23913981666232653,-0.03284212343369651,-0.6769359183507085,0.48719948968767096,-0.16304374452966952,-0.49642761170082833,-0.5630693619034814,-0.4600328280464212,-0.7452934585157667,-0.3778263734323017,0.28690119202134984
2202,OK,Tulsa,40143,0,1,-0.5825718206661091,1.321141415834547,0.7793602492481648,-0.16438154613569533,0.542323237159086,0.6531044442615498,-1.3243782527786452,1.3501042312089186,0.08796265594809954,1.3927030803583322,-0.4535177974440188,0.2913893112635485,-0.8813974897300437,-0.07800623690499696,-0.6510856312036363,1.0417254473530284,0.06938181098759949,-0.4423677641240556,0.5899427270197118,1.0271157391186576,1.1988024543068154,0.953664721546635,-0.05569267826248805,0.22219955228425678,0.8594781024009126,0.05596634918472124,0.07667189746710751,-0.3708838996858108,0.9872141886348211,1.233963252836603,2.0823471263705318
2147,OK,Cotton,40033,0,1,-0.16121672790087782,-0.8449711760688587,0.7793602492481648,0.2604385369862875,0.542323237159086,0.6531044442615498,-1.3243782527786452,1.3501042312089186,0.08796265594809954,1.3927030803583322,-1.1266415131635605,-0.813096324736329,0.8197169344898184,-0.7386764743206182,-0.259175602791874,-0.8024044179737506,-0.47333487642534555,-4.626079245392598e-05,-0.3861068428394564,1.0271157391186576,1.1988024543068154,-0.9274762588447475,0.08408705075736163,-0.463173032536978,0.8594781024009126,3.093558699592191,2.850689066447757,1.200857784130025,0.9872141886348211,1.233963252836603,-1.0749340174319189
334,FL,Duval,12031,0,1,0.10093227664530818,1.7425343295728077,0.7233056449455918,1.3311477602256725,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.25905037166644324,0.19629203201675802,-0.31837207814560275,0.612652853520787,-0.5920800512519833,0.839142406169918,-0.0055709079156616124,0.41914792695557845,1.1617853410082357,1.3657627920961073,0.6525127538429537,0.31118225915865766,-0.04016159726028259,0.07638076607480092,-0.16304374452966952,0.08339267562522741,-0.002465583578137717,-0.49894049787645306,-0.42614731298802644,-0.8518821458643324,2.3320580360404746
2257,PA,Centre,42027,0,1,-1.4440367735721416,-0.20150107030242642,0.4729656608104506,-1.233269903215742,-0.841650564857429,-1.026770300801709,-0.3509572897931447,-0.9249329050596052,-0.4904713267889192,-0.07915801634678624,-0.6421719646693366,0.01106228442171968,-1.0032371188421503,0.24729942354664533,-0.7353385119303806,0.20424884867338422,-0.16070287259851526,-1.531732400772565,-0.3309063885815948,-0.3469096663587518,-1.0854478360689672,1.1882398417998827,-0.024630516258076853,0.5232291175961706,-0.16304374452966952,-0.3565417397484103,-0.5894674041847431,-0.028333572716654265,-0.3349626999801011,-1.0415044548371448,1.1574674636596722
109,AZ,Yavapai,4025,0,1,-0.7495504363760638,-0.13021461140338542,0.06359895780890726,-0.6771891433928221,-0.6085226520656634,-0.21208466570884418,-1.7134869707963303,0.11178001764283087,-2.0469232607926973,-0.709955629220409,-0.5296037628315585,0.37767460775857614,-0.770135553086886,0.032963115962805954,-0.640141482473137,0.11227641223461605,0.31310815530633457,-0.6690615483913461,0.3293344353340842,0.33838703512156043,0.11026140260175044,0.4833759153397351,-0.17994132628013226,-0.11348322818459607,-0.16304374452966952,0.4818556971501317,0.4741288895425323,-0.29892149911524507,2.0814295447299282,1.3287744073230086,1.384351630759315
2558,TX,Chambers,48071,0,1,-0.958816776409976,0.6283911006680889,0.3032517417249834,-0.4375019649061071,0.5422236273400819,1.0303505461108917,-1.2069723932139265,1.8677163029414896,1.5926493078950494,0.3413737255689616,-0.5533134110991207,0.29227095481324483,0.9774736194567706,-0.40807766922599165,-0.49912979406813107,0.43866455879495325,-0.448752655278178,-0.7820427372724325,-0.1071252865020888,1.0658035587909394,2.136925615329989,-0.6000599788202663,-1.0341507814014355,2.320500309310497,-0.16304374452966952,-0.19852695833361067,-0.41874488431668533,-0.47887291292717027,0.5312911235951928,0.6650963259181655,0.2407385518247221
1794,NJ,Warren,34041,0,1,-1.17901215854607,-0.2093132354418297,-1.201942158410697,-0.9721243118360615,-1.3479891892031923,-0.747916431534135,-0.3040322093107115,-1.225735083354416,-1.0569276042147124,-1.3707912236594417,-0.0890842620717964,0.020399691107139906,-0.7877433863358732,0.38311161645847197,-0.6093256697287203,0.623749415747569,-0.03162996323278714,-1.3023243668216227,-0.3447599354013296,-1.057980287098273,-1.2338713899499596,0.924172315391759,-1.3292413204433404,1.8662841012954787,-0.16304374452966952,0.22364223288792012,-0.3584237193117287,0.0408996640977512,-1.5659549755870972,-1.6103713817555818,0.8754056666779523
